time,P,G(i),H_sun,T2m,WS10m,Int,
20140124,0,237.3,8.51,3.84,15.49,4.11,0
20140124,0,0,0,0,15.41,4.59,0
20140124,0,0,0,0,15.33,5.07,0
20140124,0,0,0,0,15.26,5.54,0
20140124,0,0,0,0,15.56,5.65,0
20140124,0,0,0,0,15.87,5.75,0
20140124,0,0,0,0,16.18,5.85,0
20140124,0,0,0,0,16.15,6.14,0
20140124,0,0,0,0,16.11,6.43,0
20140125,0,0,0,0,16.08,6.72,0
20140125,0,0,0,0,15.36,5.96,0
20140125,0,0,0,0,14.64,5.21,0
20140125,0,0,0,0,13.92,4.46,0
20140125,0,0,0,0,13.79,4.07,0
20140125,0,0,0,0,13.66,3.69,0
20140125,0,27923.7,178.12,8.36,13.53,3.31,0
20140125,0,82145.7,472.28,18.33,14.08,4.05,0
20140125,0,126357,724.89,26.71,14.64,4.78,0
20140125,0,149177.7,861.59,32.75,15.19,5.52,0
20140125,0,154207.2,895.1,35.66,15.25,5.37,0
20140125,0,155685.6,905.04,34.91,15.31,5.21,0
20140125,0,136145.1,785.47,30.66,15.37,5.06,0
20140125,0,102408.6,585.64,23.58,14.81,4.81,0
20140125,0,64098.3,373.63,14.49,14.26,4.56,0
20140125,0,12476.1,95.22,4.04,13.71,4.3,0
20140125,0,0,0,0,13.34,3.85,0
20140125,0,0,0,0,12.97,3.4,0
20140125,0,0,0,0,12.61,2.95,0
20140125,0,0,0,0,12.82,2.86,0
20140125,0,0,0,0,13.03,2.76,0
20140125,0,0,0,0,13.25,2.66,0
20140125,0,0,0,0,13.16,3.85,0
20140125,0,0,0,0,13.06,5.03,0
20140126,0,0,0,0,12.97,6.22,0
20140126,0,0,0,0,12.52,6.48,0
20140126,0,0,0,0,12.07,6.74,0
20140126,0,0,0,0,11.61,7.01,0
20140126,0,0,0,0,11.53,6.63,0
20140126,0,0,0,0,11.44,6.24,0
20140126,0,31716.3,197.36,8.48,11.36,5.86,0
20140126,0,3246.6,31.22,18.48,11.96,6.26,0
20140126,0,49608.3,287.28,26.89,12.56,6.66,0
20140126,0,10084.2,72.84,32.97,13.15,7.06,0
20140126,0,9107.7,67.16,35.9,13.11,7.2,0
20140126,0,15435,103.11,35.17,13.07,7.33,0
20140126,0,74499.6,421.85,30.91,13.04,7.46,0
20140126,0,89336.1,504.59,23.82,12.78,5.56,0
20140126,0,73201.8,423.29,14.7,12.52,3.66,0
20140126,0,7301.7,60.67,4.24,12.26,1.77,0
20140126,0,0,0,0,12.17,1.72,0
20140126,0,0,0,0,12.09,1.68,0
20140126,0,0,0,0,12.01,1.64,0
20140126,0,0,0,0,11.73,2.14,0
20140126,0,0,0,0,11.46,2.63,0
20140126,0,0,0,0,11.19,3.13,0
20140126,0,0,0,0,11.35,3.4,0
20140126,0,0,0,0,11.5,3.67,0
20140127,0,0,0,0,11.66,3.94,0
20140127,0,0,0,0,11.43,3.46,0
20140127,0,0,0,0,11.2,2.98,0
20140127,0,0,0,0,10.97,2.5,0
20140127,0,0,0,0,10.94,1.85,0
20140127,0,0,0,0,10.9,1.21,0
20140127,0,6423.9,51.23,8.61,10.86,0.57,0
20140127,0,28578.9,175.31,18.64,11.23,0.87,0
20140127,0,13759.2,93.65,27.08,11.6,1.18,0
20140127,0,31420.2,191.81,33.19,11.97,1.49,0
20140127,0,47655.3,281.18,36.15,11.99,1.59,0
20140127,0,38400.6,230.12,35.43,12,1.69,0
20140127,0,13746.6,93.65,31.17,12.02,1.79,0
20140127,0,16443,108.79,24.06,12.04,2.06,0
20140127,0,64413.3,374.91,14.92,12.07,2.33,0
20140127,0,13324.5,99.57,4.44,12.1,2.59,0
20140127,0,0,0,0,11.87,2.39,0
20140127,0,0,0,0,11.64,2.19,0
20140127,0,0,0,0,11.41,1.99,0
20140127,0,0,0,0,11.33,2.17,0
20140127,0,0,0,0,11.26,2.35,0
20140127,0,0,0,0,11.19,2.54,0
20140127,0,0,0,0,11.46,2.37,0
20140127,0,0,0,0,11.74,2.2,0
20140128,0,0,0,0,12.01,2.03,0
20140128,0,0,0,0,12.1,1.56,0
20140128,0,0,0,0,12.19,1.09,0
20140128,0,0,0,0,12.27,0.62,0
20140128,0,0,0,0,12.48,0.66,0
20140128,0,0,0,0,12.69,0.69,0
20140128,0,20395.2,134.71,8.75,12.9,0.73,0
20140128,0,83865.6,486.2,18.8,13.59,2.24,0
20140128,0,116396.7,670.03,27.28,14.29,3.75,0
20140128,0,152304.6,881.54,33.42,14.98,5.26,0
20140128,0,113710.8,650.04,36.41,14.91,5.86,0
20140128,0,20538,132.44,35.69,14.83,6.46,0
20140128,0,45742.2,269.59,31.43,14.76,7.06,0
20140128,0,6959.4,54.87,24.3,14.85,6.82,0
20140128,0,1451.1,18.92,15.15,14.94,6.58,0
20140128,0,0,3.78,4.65,15.03,6.34,0
20140128,0,0,0,0,15.18,6.51,0
20140128,0,0,0,0,15.33,6.68,0
20140128,0,0,0,0,15.49,6.84,0
20140128,0,0,0,0,15.29,7.23,0
20140128,0,0,0,0,15.09,7.61,0
20140128,0,0,0,0,14.9,8,0
20140128,0,0,0,0,14.38,8.12,0
20140128,0,0,0,0,13.86,8.24,0
20140129,0,0,0,0,13.34,8.36,0
20140129,0,0,0,0,13.09,7.01,0
20140129,0,0,0,0,12.84,5.66,0
20140129,0,0,0,0,12.58,4.32,0
20140129,0,0,0,0,12.65,3.8,0
20140129,0,0,0,0,12.71,3.29,0
20140129,0,36365.7,226.55,8.89,12.78,2.77,0
20140129,0,74081.7,427.07,18.97,13.36,3.11,0
20140129,0,122343.9,705.97,27.48,13.94,3.44,0
20140129,0,109099.2,628.93,33.66,14.52,3.78,0
20140129,0,95308.5,549.17,36.67,14.61,3.9,0
20140129,0,138492.9,805.58,35.97,14.7,4.03,0
20140129,0,49360.5,290.97,31.69,14.79,4.15,0
20140129,0,33404.7,203.41,24.54,14.53,3.14,0
20140129,0,37184.7,225.15,15.37,14.28,2.12,0
20140129,0,14683.2,108.57,4.85,14.03,1.1,0
20140129,0,0,0,0,13.66,1.16,0
20140129,0,0,0,0,13.29,1.22,0
20140129,0,0,0,0,12.92,1.28,0
20140129,0,0,0,0,12.81,1.26,0
20140129,0,0,0,0,12.7,1.25,0
20140129,0,0,0,0,12.6,1.23,0
20140129,0,0,0,0,12.8,0.99,0
20140129,0,0,0,0,13,0.75,0
20140130,0,0,0,0,13.2,0.51,0
20140130,0,0,0,0,13.04,0.83,0
20140130,0,0,0,0,12.88,1.15,0
20140130,0,0,0,0,12.71,1.48,0
20140130,0,0,0,0,12.66,1.45,0
20140130,0,0,0,0,12.6,1.43,0
20140130,0,38497.2,239.81,9.03,12.54,1.41,0
20140130,0,78953.7,459.87,19.15,13.09,1.34,0
20140130,0,107946.3,633.27,27.69,13.65,1.27,0
20140130,0,96146.4,564.76,33.9,14.2,1.2,0
20140130,0,152586,923.71,36.93,14.32,1.53,0
20140130,0,139318.2,830.77,36.24,14.44,1.86,0
20140130,0,60746.7,356.03,31.95,14.56,2.19,0
20140130,0,61376.7,358.88,24.79,14.36,1.89,0
20140130,0,43129.8,258.69,15.6,14.17,1.59,0
20140130,0,15592.5,114,5.06,13.98,1.28,0
20140130,0,0,0,0,13.69,1.45,0
20140130,0,0,0,0,13.41,1.61,0
20140130,0,0,0,0,13.13,1.78,0
20140130,0,0,0,0,13.09,1.77,0
20140130,0,0,0,0,13.05,1.75,0
20140130,0,0,0,0,13.02,1.74,0
20140130,0,0,0,0,13.3,1.84,0
20140130,0,0,0,0,13.57,1.94,0
20140131,0,0,0,0,13.85,2.04,0
20140131,0,0,0,0,13.77,2.02,0
20140131,0,0,0,0,13.68,2,0
20140131,0,0,0,0,13.59,1.99,0
20140131,0,0,0,0,13.65,2.04,0
20140131,0,0,0,0,13.7,2.09,0
20140131,0,1843.8,21.76,9.19,13.75,2.14,0
20140131,0,6337.8,51.08,19.33,14.32,2.29,0
20140131,0,22444.8,143.7,27.9,14.9,2.44,0
20140131,0,25773.3,162.71,34.15,15.47,2.59,0
20140131,0,41995.8,253.12,37.21,15.55,2.57,0
20140131,0,43144.5,259.58,36.52,15.63,2.56,0
20140131,0,43215.9,259.68,32.22,15.71,2.54,0
20140131,0,20533.8,133.35,25.04,15.35,2.05,0
20140131,0,23461.2,149.58,15.83,14.99,1.55,0
20140131,0,2679.6,28.09,5.27,14.64,1.06,0
20140131,0,0,0,0,14.23,1.24,0
20140131,0,0,0,0,13.83,1.42,0
20140131,0,0,0,0,13.43,1.6,0
20140131,0,0,0,0,13.26,1.67,0
20140131,0,0,0,0,13.09,1.74,0
20140131,0,0,0,0,12.92,1.81,0
20140131,0,0,0,0,13.1,2.42,0
20140131,0,0,0,0,13.27,3.04,0
20140201,0,0,0,0,13.45,3.66,0
20140201,0,0,0,0,13.31,3.57,0
20140201,0,0,0,0,13.17,3.48,0
20140201,0,0,0,0,13.03,3.39,0
20140201,0,0,0,0,13.15,3.15,0
20140201,0,0,0,0,13.28,2.91,0
20140201,0,3649.8,34.06,9.34,13.4,2.68,0
20140201,0,12303.9,86.08,19.51,14,2.59,0
20140201,0,18937.8,123.92,28.12,14.6,2.51,0
20140201,0,29843.1,185.25,34.4,15.19,2.43,0
20140201,0,23929.5,152.3,37.48,15.27,2.45,0
20140201,0,59711.4,351.81,36.81,15.35,2.47,0
20140201,0,73838.1,431.1,32.5,15.43,2.5,0
20140201,0,32915.4,201.71,25.29,15.16,2.43,0
20140201,0,17934,118.36,16.06,14.9,2.36,0
20140201,0,239.4,8.51,5.48,14.63,2.29,0
20140201,0,0,0,0,14.24,2.19,0
20140201,0,0,0,0,13.86,2.09,0
20140201,0,0,0,0,13.47,1.99,0
20140201,0,0,0,0,13.45,2.04,0
20140201,0,0,0,0,13.44,2.1,0
20140201,0,0,0,0,13.42,2.15,0
20140201,0,0,0,0,13.57,2.21,0
20140201,0,0,0,0,13.71,2.26,0
20140202,0,0,0,0,13.85,2.32,0
20140202,0,0,0,0,13.54,2.23,0
20140202,0,0,0,0,13.24,2.13,0
20140202,0,0,0,0,12.93,2.04,0
20140202,0,0,0,0,12.82,1.66,0
20140202,0,0,0,0,12.72,1.27,0
20140202,0,1344,17.97,9.51,12.61,0.88,0
20140202,0,2379.3,25.54,19.7,13.39,1.24,0
20140202,0,6184.5,50.14,28.34,14.17,1.59,0
20140202,0,8196.3,62.43,34.66,14.94,1.94,0
20140202,0,10130.4,73.79,37.77,14.78,2.32,0
20140202,0,16086,107.84,37.09,14.62,2.69,0
20140202,0,10481.1,75.68,32.77,14.46,3.06,0
20140202,0,7297.5,56.76,25.55,13.82,3.02,0
20140202,0,2114.7,23.65,16.29,13.18,2.97,0
20140202,0,1346.1,17.97,5.69,12.54,2.92,0
20140202,0,0,0,0,12.24,3.15,0
20140202,0,0,0,0,11.93,3.38,0
20140202,0,0,0,0,11.63,3.61,0
20140202,0,0,0,0,11.61,3.18,0
20140202,0,0,0,0,11.59,2.74,0
20140202,0,0,0,0,11.56,2.3,0
20140202,0,0,0,0,11.73,2.15,0
20140202,0,0,0,0,11.89,1.99,0
20140203,0,0,0,0,12.05,1.83,0
20140203,0,0,0,0,11.94,1.85,0
20140203,0,0,0,0,11.82,1.87,0
20140203,0,0,0,0,11.71,1.89,0
20140203,0,0,0,0,11.85,1.88,0
20140203,0,0,0,0,12,1.87,0
20140203,0,11684.4,82.8,9.67,12.14,1.86,0
20140203,0,15393,103.17,19.9,12.74,2.01,0
20140203,0,20227.2,130.55,28.57,13.35,2.16,0
20140203,0,15962.1,106.9,34.92,13.95,2.3,0
20140203,0,15122.1,102.17,38.06,14.11,2.7,0
20140203,0,35601.3,216.05,37.39,14.26,3.1,0
20140203,0,18477.9,121.09,33.05,14.41,3.5,0
20140203,0,65072.7,376.79,25.81,14.09,3.22,0
20140203,0,22598.1,143.6,16.52,13.77,2.93,0
20140203,0,1215.9,17.03,5.9,13.45,2.65,0
20140203,0,0,0,0,12.93,2.54,0
20140203,0,0,0,0,12.41,2.44,0
20140203,0,0,0,0,11.89,2.33,0
20140203,0,0,0,0,11.93,2.2,0
20140203,0,0,0,0,11.98,2.07,0
20140203,0,0,0,0,12.02,1.94,0
20140203,0,0,0,0,12.28,1.67,0
20140203,0,0,0,0,12.53,1.4,0
20140204,0,0,0,0,12.78,1.13,0
20140204,0,0,0,0,12.55,1.57,0
20140204,0,0,0,0,12.31,2.01,0
20140204,0,0,0,0,12.08,2.46,0
20140204,0,0,0,0,12.14,2.6,0
20140204,0,0,0,0,12.19,2.74,0
20140204,0,7545.3,58.09,9.85,12.25,2.88,0
20140204,0,35891.1,215.25,20.1,12.77,3.17,0
20140204,0,30347.1,185.88,28.81,13.29,3.46,0
20140204,0,36395.1,219.56,35.19,13.8,3.75,0
20140204,0,22260,141.9,38.35,13.9,3.45,0
20140204,0,113158.5,655.6,37.69,14,3.15,0
20140204,0,75847.8,439.07,33.34,14.1,2.86,0
20140204,0,40580.4,242.84,26.06,13.97,2.23,0
20140204,0,48967.8,290.88,16.75,13.83,1.6,0
20140204,0,14939.4,107.47,6.11,13.7,0.97,0
20140204,0,0,0,0,13.32,1.37,0
20140204,0,0,0,0,12.95,1.78,0
20140204,0,0,0,0,12.57,2.19,0
20140204,0,0,0,0,12.47,2.06,0
20140204,0,0,0,0,12.37,1.92,0
20140204,0,0,0,0,12.26,1.78,0
20140204,0,0,0,0,12.41,1.49,0
20140204,0,0,0,0,12.55,1.19,0
20140205,0,0,0,0,12.7,0.9,0
20140205,0,0,0,0,12.54,0.72,0
20140205,0,0,0,0,12.38,0.54,0
20140205,0,0,0,0,12.22,0.36,0
20140205,0,0,0,0,12.31,0.49,0
20140205,0,0,0,0,12.39,0.62,0
20140205,0,2121,23.65,10.03,12.48,0.74,0
20140205,0,33646.2,204.55,20.31,13.02,1.08,0
20140205,0,101073,590.36,29.05,13.57,1.41,0
20140205,0,33952.8,207.55,35.46,14.11,1.74,0
20140205,0,48640.2,289.45,38.65,14.11,1.71,0
20140205,0,31617.6,194.64,37.99,14.1,1.67,0
20140205,0,27892.2,173.87,33.62,14.09,1.64,0
20140205,0,17784.9,117.3,26.32,13.78,1.21,0
20140205,0,3072.3,30.27,16.99,13.48,0.79,0
20140205,0,6776.7,55.32,6.33,13.17,0.36,0
20140205,0,0,0,0,12.65,0.78,0
20140205,0,0,0,0,12.12,1.2,0
20140205,0,0,0,0,11.6,1.61,0
20140205,0,0,0,0,11.42,1.46,0
20140205,0,0,0,0,11.24,1.31,0
20140205,0,0,0,0,11.06,1.16,0
20140205,0,0,0,0,11.25,1.38,0
20140205,0,0,0,0,11.43,1.6,0
20140206,0,0,0,0,11.62,1.82,0
20140206,0,0,0,0,11.4,1.96,0
20140206,0,0,0,0,11.19,2.11,0
20140206,0,0,0,0,10.97,2.25,0
20140206,0,0,0,0,11.22,2.18,0
20140206,0,0,0,0,11.48,2.12,0
20140206,0,24118.5,154.4,10.21,11.73,2.06,0
20140206,0,28843.5,177.31,20.52,12.38,1.64,0
20140206,0,52999.8,311.91,29.29,13.04,1.23,0
20140206,0,102702.6,606.81,35.74,13.69,0.81,0
20140206,0,87960.6,517.08,38.95,13.85,1.02,0
20140206,0,110632.2,654.14,38.29,14.01,1.22,0
20140206,0,126514.5,751.51,33.91,14.17,1.42,0
20140206,0,74613,434.04,26.59,14.07,1.78,0
20140206,0,53965.8,318.36,17.22,13.96,2.14,0
20140206,0,17679.9,123.9,6.54,13.86,2.5,0
20140206,0,0,0,0,13.41,2.5,0
20140206,0,0,0,0,12.95,2.5,0
20140206,0,0,0,0,12.5,2.5,0
20140206,0,0,0,0,12.36,2.59,0
20140206,0,0,0,0,12.23,2.68,0
20140206,0,0,0,0,12.09,2.77,0
20140206,0,0,0,0,12.06,2.92,0
20140206,0,0,0,0,12.03,3.07,0
20140207,0,0,0,0,12,3.21,0
20140207,0,0,0,0,11.87,2.86,0
20140207,0,0,0,0,11.73,2.51,0
20140207,0,0,0,0,11.6,2.15,0
20140207,0,0,0,0,11.65,1.93,0
20140207,0,0,0,0,11.71,1.71,0
20140207,0,1997.1,22.7,10.4,11.76,1.49,0
20140207,0,11894.4,83.25,20.73,12.25,1.49,0
20140207,0,29904,183.93,29.54,12.74,1.5,0
20140207,0,32073.3,196.55,36.03,13.22,1.5,0
20140207,0,12969.6,89.87,39.26,13.5,1.22,0
20140207,0,6969.9,54.87,38.6,13.78,0.94,0
20140207,0,10304.7,74.73,34.2,14.06,0.66,0
20140207,0,42879.9,256.73,26.85,13.69,0.87,0
20140207,0,34992.3,212.66,17.46,13.31,1.08,0
20140207,0,23480.1,159.51,6.75,12.94,1.28,0
20140207,0,0,0,0,12.61,1.28,0
20140207,0,0,0,0,12.28,1.28,0
20140207,0,0,0,0,11.95,1.28,0
20140207,0,0,0,0,11.91,1.31,0
20140207,0,0,0,0,11.88,1.33,0
20140207,0,0,0,0,11.84,1.35,0
20140207,0,0,0,0,12.08,1.67,0
20140207,0,0,0,0,12.31,1.99,0
20140208,0,0,0,0,12.55,2.3,0
20140208,0,0,0,0,12.48,2.33,0
20140208,0,0,0,0,12.4,2.36,0
20140208,0,0,0,0,12.33,2.39,0
20140208,0,0,0,0,12.46,2.51,0
20140208,0,0,0,0,12.6,2.63,0
20140208,0,36995.7,229.06,10.59,12.73,2.74,0
20140208,0,64841.7,374.82,20.96,13.35,3.32,0
20140208,0,121308.6,697.85,29.8,13.98,3.89,0
20140208,0,140855.4,816.46,36.32,14.6,4.47,0
20140208,0,128755.2,743.43,39.57,14.78,4.79,0
20140208,0,153211.8,890.44,38.91,14.96,5.1,0
20140208,0,141552.6,816.24,34.5,15.14,5.42,0
20140208,0,114851.1,657.2,27.12,15.02,5.23,0
20140208,0,75310.2,436.16,17.7,14.91,5.04,0
20140208,0,16390.5,115.48,6.97,14.79,4.86,0
20140208,0,0,0,0,14.33,4.51,0
20140208,0,0,0,0,13.88,4.17,0
20140208,0,0,0,0,13.42,3.82,0
20140208,0,0,0,0,13.36,3.81,0
20140208,0,0,0,0,13.3,3.8,0
20140208,0,0,0,0,13.23,3.79,0
20140208,0,0,0,0,13.57,3.76,0
20140208,0,0,0,0,13.9,3.72,0
20140209,0,0,0,0,14.24,3.68,0
20140209,0,0,0,0,14.21,3.7,0
20140209,0,0,0,0,14.19,3.72,0
20140209,0,0,0,0,14.16,3.74,0
20140209,0,0,0,0,14.34,3.87,0
20140209,0,0,0,0,14.51,4,0
20140209,0,41563.2,256.89,10.79,14.69,4.12,0
20140209,0,90100.5,518.25,21.18,15.21,4.86,0
20140209,0,127990.8,735.38,30.06,15.74,5.6,0
20140209,0,139717.2,805.9,36.61,16.26,6.34,0
20140209,0,150542.7,871.3,39.88,16.26,6.57,0
20140209,0,127942.5,735.23,39.23,16.25,6.8,0
20140209,0,146760.6,843.8,34.79,16.24,7.02,0
20140209,0,116518.5,665.65,27.38,15.97,6.53,0
20140209,0,79728.6,461.31,17.93,15.69,6.04,0
20140209,0,20019.3,138.04,7.18,15.42,5.54,0
20140209,0,0,0,0,15.01,4.81,0
20140209,0,0,0,0,14.59,4.08,0
20140209,0,0,0,0,14.18,3.35,0
20140209,0,0,0,0,14.06,3.43,0
20140209,0,0,0,0,13.94,3.5,0
20140209,0,0,0,0,13.82,3.57,0
20140209,0,0,0,0,13.93,3.72,0
20140209,0,0,0,0,14.03,3.88,0
20140210,0,0,0,0,14.13,4.03,0
20140210,0,0,0,0,13.88,3.54,0
20140210,0,0,0,0,13.63,3.05,0
20140210,0,0,0,0,13.38,2.57,0
20140210,0,0,0,0,13.4,1.88,0
20140210,0,0,0,0,13.43,1.19,0
20140210,0,40506.9,252.42,10.99,13.45,0.5,0
20140210,0,73489.5,431.2,21.41,14.05,1.03,0
20140210,0,120964.2,715.5,30.33,14.66,1.56,0
20140210,0,145076.4,868.74,36.91,15.26,2.1,0
20140210,0,155500.8,938.66,40.21,15.41,2.2,0
20140210,0,157678.5,951.95,39.55,15.55,2.3,0
20140210,0,145076.4,865.75,35.09,15.69,2.4,0
20140210,0,111407.1,652.35,27.65,15.41,2.33,0
20140210,0,72109.8,423.76,18.17,15.12,2.26,0
20140210,0,19030.2,131.93,7.39,14.84,2.19,0
20140210,0,0,0,0,14.37,2.12,0
20140210,0,0,0,0,13.89,2.05,0
20140210,0,0,0,0,13.42,1.97,0
20140210,0,0,0,0,13.28,2.17,0
20140210,0,0,0,0,13.14,2.36,0
20140210,0,0,0,0,12.99,2.55,0
20140210,0,0,0,0,13.16,2.73,0
20140210,0,0,0,0,13.32,2.9,0
20140211,0,0,0,0,13.48,3.08,0
20140211,0,0,0,0,13.41,3.03,0
20140211,0,0,0,0,13.35,2.97,0
20140211,0,0,0,0,13.28,2.92,0
20140211,0,0,0,0,13.56,2.69,0
20140211,0,0,0,0,13.84,2.46,0
20140211,0,20588.4,136.11,11.2,14.12,2.22,1
20140211,0,47730.9,281.81,21.65,14.84,2.57,1
20140211,0,128270.1,752.17,30.6,15.56,2.92,0
20140211,0,152997.6,910.44,37.21,16.27,3.27,0
20140211,0,161765.1,969.39,40.53,16.4,3.32,0
20140211,0,162655.5,974.66,39.88,16.53,3.38,0
20140211,0,149496.9,886.97,35.39,16.66,3.43,0
20140211,0,114330.3,667.33,27.92,16.26,3.23,0
20140211,0,73558.8,431.69,18.41,15.87,3.03,0
20140211,0,21917.7,149.71,7.61,15.47,2.83,0
20140211,0,0,0,0,15.03,2.86,0
20140211,0,0,0,0,14.6,2.9,0
20140211,0,0,0,0,14.16,2.94,0
20140211,0,0,0,0,14.08,2.91,0
20140211,0,0,0,0,14,2.88,0
20140211,0,0,0,0,13.92,2.86,0
20140211,0,0,0,0,14.2,2.85,0
20140211,0,0,0,0,14.47,2.84,0
20140212,0,0,0,0,14.75,2.83,0
20140212,0,0,0,0,14.72,2.82,0
20140212,0,0,0,0,14.7,2.81,0
20140212,0,0,0,0,14.67,2.8,0
20140212,0,0,0,0,14.79,2.8,0
20140212,0,0,0,0,14.91,2.79,0
20140212,0,41743.8,258.81,11.41,15.03,2.79,0
20140212,0,89886.3,523.02,21.89,15.59,3.07,0
20140212,0,108080.7,629.3,30.87,16.15,3.35,0
20140212,0,131583.9,774.15,37.52,16.7,3.63,0
20140212,0,140676.9,830.64,40.86,16.74,3.85,0
20140212,0,152680.5,904.28,40.2,16.78,4.08,0
20140212,0,138249.3,810.25,35.69,16.81,4.3,0
20140212,0,115107.3,669.72,28.19,16.49,3.8,0
20140212,0,72153.9,423.56,18.65,16.18,3.29,0
20140212,0,24834.6,168,7.82,15.86,2.79,0
20140212,0,0,0,0,15.34,2.56,0
20140212,0,0,0,0,14.83,2.33,0
20140212,0,0,0,0,14.31,2.1,0
20140212,0,0,0,0,14.13,2.12,0
20140212,0,0,0,0,13.95,2.15,0
20140212,0,0,0,0,13.77,2.18,0
20140212,0,0,0,0,13.85,2.27,0
20140212,0,0,0,0,13.92,2.35,0
20140213,0,0,0,0,13.99,2.44,0
20140213,0,0,0,0,13.69,2.36,0
20140213,0,0,0,0,13.39,2.28,0
20140213,0,0,0,0,13.09,2.19,0
20140213,0,0,0,0,13.01,2.03,0
20140213,0,0,0,0,12.93,1.87,0
20140213,0,10384.5,75.05,11.63,12.85,1.71,0
20140213,0,71744.4,417.91,22.14,13.41,1.57,0
20140213,0,76475.7,446.43,31.15,13.97,1.43,0
20140213,0,61032.3,360.54,37.83,14.52,1.28,0
20140213,0,34815.9,213.5,41.19,14.68,1.13,0
20140213,0,62525.4,370.81,40.53,14.84,0.98,0
20140213,0,6153,50.14,36,14.99,0.83,0
20140213,0,20403.6,132.44,28.46,14.42,1.02,0
20140213,0,18125.1,119.18,18.89,13.85,1.21,0
20140213,0,17883.6,123.31,8.04,13.28,1.41,0
20140213,0,0,0,0,12.94,1.67,0
20140213,0,0,0,0,12.6,1.93,0
20140213,0,0,0,0,12.26,2.19,0
20140213,0,0,0,0,12.12,2.03,0
20140213,0,0,0,0,11.98,1.86,0
20140213,0,0,0,0,11.83,1.7,0
20140213,0,0,0,0,11.77,1.75,0
20140213,0,0,0,0,11.7,1.81,0
20140214,0,0,0,0,11.64,1.86,0
20140214,0,0,0,0,11.35,2.06,0
20140214,0,0,0,0,11.05,2.25,0
20140214,0,0,0,0,10.76,2.44,0
20140214,0,0,0,0,10.88,2.24,0
20140214,0,0,0,0,11,2.04,0
20140214,0,44467.5,270.67,11.85,11.12,1.83,0
20140214,0,93086.7,537.26,22.39,11.99,1.91,0
20140214,0,130909.8,766.78,31.43,12.86,1.98,0
20140214,0,127896.3,753.01,38.15,13.73,2.06,0
20140214,0,45924.9,273.78,41.53,14.1,2.33,0
20140214,0,141668.1,838.61,40.86,14.47,2.61,0
20140214,0,140811.3,829.84,36.3,14.84,2.88,0
20140214,0,118595.4,692.06,28.73,14.71,2.59,0
20140214,0,76685.7,448.95,19.13,14.58,2.29,0
20140214,0,5846.4,48.53,8.25,14.45,2,0
20140214,0,0,0,0,14.01,1.43,0
20140214,0,0,0,0,13.57,0.85,0
20140214,0,0,0,0,13.13,0.28,0
20140214,0,0,0,0,12.79,0.92,0
20140214,0,0,0,0,12.46,1.56,0
20140214,0,0,0,0,12.12,2.21,0
20140214,0,0,0,0,12.09,2.29,0
20140214,0,0,0,0,12.06,2.38,0
20140215,0,0,0,0,12.03,2.47,0
20140215,0,0,0,0,11.71,2.48,0
20140215,0,0,0,0,11.39,2.49,0
20140215,0,0,0,0,11.07,2.5,0
20140215,0,0,0,0,11.31,2.51,0
20140215,0,0,0,0,11.56,2.51,0
20140215,0,34517.7,212.96,12.08,11.8,2.52,0
20140215,0,51458.4,299.77,22.64,12.76,3.69,0
20140215,0,18060,118.25,31.72,13.73,4.85,0
20140215,0,44024.4,261.33,38.47,14.69,6.01,0
20140215,0,113687.7,650.5,41.87,14.91,6.16,0
20140215,0,72403.8,417.62,41.2,15.13,6.31,0
20140215,0,89499.9,512.09,36.61,15.35,6.46,0
20140215,0,49709.1,291.85,29,15.22,6.23,0
20140215,0,9657.9,70.95,19.37,15.09,6.01,0
20140215,0,23169.3,155.59,8.46,14.96,5.79,0
20140215,0,0,0,0,14.45,5.13,0
20140215,0,0,0,0,13.93,4.46,0
20140215,0,0,0,0,13.42,3.79,0
20140215,0,0,0,0,13.25,3.46,0
20140215,0,0,0,0,13.08,3.13,0
20140215,0,0,0,0,12.91,2.8,0
20140215,0,0,0,0,13.07,2.81,0
20140215,0,0,0,0,13.23,2.82,0
20140216,0,0,0,0,13.39,2.83,0
20140216,0,0,0,0,13.22,2.74,0
20140216,0,0,0,0,13.04,2.66,0
20140216,0,0,0,0,12.87,2.58,0
20140216,0,0,0,0,12.96,2.88,0
20140216,0,0,0,0,13.06,3.18,0
20140216,0,42783.3,261.44,12.31,13.15,3.48,0
20140216,0,60204.9,348.48,22.9,13.75,4.34,0
20140216,0,119368.2,682.04,32.01,14.35,5.21,0
20140216,0,139410.6,800.65,38.8,14.94,6.08,0
20140216,0,161758.8,937.85,42.22,15.07,6.08,0
20140216,0,138093.9,794.99,41.54,15.19,6.07,0
20140216,0,142982.7,822.68,36.92,15.31,6.07,0
20140216,0,99697.5,570.02,29.27,15.27,5.59,0
20140216,0,69963.6,406.02,19.61,15.23,5.1,0
20140216,0,21497.7,145.39,8.68,15.19,4.62,0
20140216,0,0,0,0,14.68,3.99,0
20140216,0,0,0,0,14.17,3.35,0
20140216,0,0,0,0,13.66,2.72,0
20140216,0,0,0,0,13.49,2.61,0
20140216,0,0,0,0,13.32,2.51,0
20140216,0,0,0,0,13.14,2.4,0
20140216,0,0,0,0,13.28,2.22,0
20140216,0,0,0,0,13.41,2.03,0
20140217,0,0,0,0,13.54,1.85,0
20140217,0,0,0,0,13.5,1.72,0
20140217,0,0,0,0,13.45,1.59,0
